GO:0005524	GO:0004707	GO:0004707	GO:0004707	GO:0016301	GO:0019902	GO:0001784	GO:0005515	GO:0004674	GO:0097110
GO:0005524	GO:0005515	GO:0004714
GO:0052741	GO:0018675	GO:0018676	GO:0008392	GO:0019899	GO:0020037	GO:0005506	GO:0004497	GO:0004497	GO:0016491	GO:0019825	GO:0008395
GO:0016494	GO:0004930	GO:0005515
GO:0016494	GO:0004930	GO:0005515
GO:0017017	GO:0019838	GO:0004726	GO:0005515	GO:0008330
GO:0005509	GO:0004222	GO:0004252	GO:0008270
GO:0005524	GO:0005518	GO:0005518	GO:0046872	GO:0005515	GO:0038062	GO:0004714
GO:0005524	GO:0003725	GO:0004694	GO:0004715	GO:0044822	GO:0005515	GO:0004672	GO:0004672	GO:0008601	GO:0004674
GO:0016787	GO:0000166	GO:0005080
GO:0017137	GO:0004663	GO:0008270
GO:0005524	GO:0004707	GO:0005515	GO:0004674
GO:0023026	GO:0098641	GO:0019899	GO:0042826	GO:0044325	GO:0051219	GO:0050815	GO:0044822	GO:0015459	GO:0005515	GO:0019904	GO:0046982	GO:0031625
GO:0000977	GO:0016407	GO:0003682	GO:0004861	GO:0004402	GO:0004402	GO:0004402	GO:0035035	GO:0042826	GO:0004468	GO:0004468	GO:0005515	GO:0032403	GO:0019901	GO:0003713	GO:0003712	GO:0008134
GO:0000979	GO:0046872	GO:0005515	GO:0005057	GO:0003700	GO:0030618	GO:0031625
GO:0008408	GO:0003677	GO:0003887	GO:0003682	GO:0002020	GO:0005515
GO:0005524	GO:0031072	GO:0005515	GO:0046982	GO:0004672	GO:0004674	GO:0008270
GO:0004896	GO:0004871
contributes_to GO:0043531	contributes_to GO:0005524	contributes_to GO:0016887	contributes_to GO:0032405	GO:0003682	contributes_to GO:0003690	contributes_to GO:0000400	contributes_to GO:0032137	contributes_to GO:0000287	GO:0035064	GO:0030983	contributes_to GO:0030983	contributes_to GO:0032357	GO:0005515	contributes_to GO:0005515	NOT GO:0042803	contributes_to GO:0032142	contributes_to GO:0032143
GO:0005109	GO:0048018
GO:0005109	GO:0048018
GO:0005524	GO:0046872	GO:0005515	GO:0004674	GO:0004712	GO:0004713
GO:0017016	GO:0005509	GO:0008427	GO:0044325	GO:0008022	GO:0043495	GO:0005515	GO:0019901	GO:0030291
GO:0005125	GO:0005133
GO:0005125	GO:0005126	GO:0005132
GO:0005128	GO:0005179	GO:0005515	GO:0030295
GO:0070330	GO:0032451	GO:0019899	GO:0016711	GO:0020037	GO:0005506	GO:0004497	GO:0004497	GO:0016491	GO:0016679	GO:0019825	GO:0005515	GO:0008395	GO:0070576
GO:0070330	GO:0032451	GO:0019899	GO:0016711	GO:0020037	GO:0005506	GO:0004497	GO:0004497	GO:0016491	GO:0016679	GO:0019825	GO:0005515	GO:0008395	GO:0070576
GO:0030020	GO:0046872	GO:0005515	GO:0030674
GO:0030020	GO:0046872	GO:0005515	GO:0030674
GO:0003677	GO:0003916	GO:0003917	GO:0005515	GO:0008270
GO:0005524	GO:0000978	GO:0001012	GO:0004715	GO:0005515	NOT GO:0005102	GO:0001077
GO:0005524	GO:0004672	GO:0004674	GO:0004674
GO:0003677	GO:0003917	GO:0003917	GO:0003918	GO:0003682	GO:0001046	GO:0044822	GO:0005515
GO:0005524	GO:0000287	GO:0044822	GO:0005515	GO:0004672	GO:0004674
GO:0016494	GO:0019959	GO:0004918	GO:0005515	GO:0004871
GO:0016494	GO:0019959	GO:0004918	GO:0005515	GO:0004871
GO:0046872	GO:0008191	GO:0002020	GO:0005515
GO:0046872	GO:0008191	GO:0002020	GO:0005515
GO:0005125	GO:0005126	GO:0005515

GO:0004906	GO:0042015	GO:0005515
GO:0051879	GO:0019899	GO:0035035	GO:0042826	GO:0035257	GO:0005515	GO:0032403	GO:0046982	GO:0046982	GO:0019901	contributes_to GO:0043565	GO:0003705	contributes_to GO:0003705	GO:0001076	GO:0003700	GO:0003700	GO:0000989	GO:0008134	GO:0001077	GO:0001228	GO:0031625
GO:0005509	GO:0005518	GO:0001968	GO:0008083	GO:0008201	GO:0005178	GO:0043237	GO:0005515
GO:0003677	contributes_to GO:0048365	GO:0017124	GO:0017124	GO:0008093	GO:0019900	GO:0070064	GO:0005515	GO:0032403	GO:0031625
GO:0045499	GO:0046875	GO:0005168	GO:0005169	GO:0005170	GO:0030297

GO:0003677	GO:0042802	GO:0005515
GO:0003677	GO:0005515	GO:0003700	GO:0008134
GO:0003677	GO:0003677	GO:0051059	GO:0000978	GO:0000980	GO:0000977	GO:0042805	GO:0033613	GO:0071532	GO:0031490	GO:0003682	GO:0042826	GO:0042802	GO:0042802	GO:0042301	GO:0047485	GO:0005515	GO:0032403	GO:0046982	GO:0042803	GO:0019901	GO:0070491	GO:0003705	GO:0003700	GO:0008134	GO:0044212	GO:0001077	GO:0001205	GO:0001078	GO:0031625
GO:0003723	GO:0044822	GO:0003727	GO:0000049
GO:0004252	GO:0003674	GO:0005515	GO:0030971	GO:0004252
GO:0004886	GO:0000977	GO:0005515	GO:0003707	GO:0008270
GO:0004886	GO:0000977	GO:0005515	GO:0003707	GO:0008270
GO:0000977	GO:0003700
GO:0005515
GO:0005515
GO:0000978	GO:0005515	GO:0001077
GO:0005524	contributes_to GO:0003689	GO:0019899	GO:0005515	contributes_to GO:0043142
GO:0005524	contributes_to GO:0003689	GO:0019899	GO:0005515	contributes_to GO:0043142
GO:0005524	contributes_to GO:0003689	GO:0019899	GO:0005515	contributes_to GO:0043142
GO:0005125
GO:0005515	GO:0016918	GO:0001972	GO:0005501	GO:0019841	GO:0005215
GO:0003779
GO:0005524	GO:0005004	GO:0043121	GO:0005030	GO:0002039	GO:0005515
GO:0003677	GO:0000977	GO:0004879	GO:0004882	GO:0004887	GO:0003713	GO:0003700	GO:0001228	GO:0008270
GO:0005524	GO:0005004	GO:0043121	GO:0005030	GO:0002039	GO:0005515
GO:0019969	GO:0004920	GO:0005515	GO:0004872	GO:0004871
GO:0019969	GO:0004920	GO:0005515	GO:0004872	GO:0004871
GO:0005524	GO:0043548	GO:0005515	GO:0046982	GO:0004713	GO:0004716	GO:0004714	GO:0001618
GO:0005524	GO:0003785	GO:0098641	GO:0005546	GO:0032403	NOT GO:0004713
GO:0005524	GO:0004896	GO:0035259	GO:0005515	GO:0032403	GO:0042803	GO:0004714	GO:0005021
GO:0004896	contributes_to GO:0016517	contributes_to GO:0005143	contributes_to GO:0042019	contributes_to GO:0042020
GO:0005125	GO:0042803	GO:0005102	GO:0030971
GO:0005125	GO:0042803	GO:0005102	GO:0030971
GO:0050473	GO:0019899	GO:0020037	GO:0008289	GO:0046872	GO:0004601	GO:0004601	GO:0004666	GO:0004666	GO:0005515	GO:0042803
GO:0005524	GO:0000977	GO:0000981	GO:0000981	GO:0005515	GO:0003700
GO:0017025	GO:0001047	GO:0005515	GO:0046966	GO:0008134	GO:0008270
GO:0070742	GO:0000979	GO:0000980	GO:0000977	GO:0001085	GO:0003682	GO:0001158	GO:0005515	GO:0003700	GO:0008134	GO:0001077	GO:0001228	GO:0008270
GO:0070742	GO:0000979	GO:0000980	GO:0000977	GO:0001085	GO:0003682	GO:0001158	GO:0005515	GO:0003700	GO:0008134	GO:0001077	GO:0001228	GO:0008270
GO:0003677	GO:0005515	GO:0008270
GO:0005525	GO:0003924	GO:0098641	GO:0005515
GO:0005125	GO:0005132
GO:0005507	GO:0005125	GO:0005149	GO:0005515
GO:0003677	GO:0004519	GO:0042393	GO:0016874	GO:0046872	GO:0005515	GO:0042803	GO:0043565	GO:0061630	GO:0004842	GO:0008270
GO:0046872	GO:0042978	GO:0017046	GO:0004925	GO:0005515	GO:0042803
GO:0046872	GO:0042978	GO:0017046	GO:0004925	GO:0005515	GO:0042803
GO:0005525
GO:0070330	GO:0034875	GO:0032451	GO:0009055	GO:0019899	GO:0020037	GO:0005506	GO:0004497	GO:0004497	GO:0016491	GO:0016712	GO:0019825
GO:0004586	GO:0004586	GO:0004586	GO:0005515	GO:0042803
GO:0005509	GO:0035254	GO:0005168	GO:0004435	GO:0004435	GO:0004629	GO:0005515	GO:0019901	GO:0005057	GO:0030971
GO:0000978	GO:0002039	GO:0005515	GO:0003712
GO:0005524	GO:0051015	GO:0003785	GO:0000287	GO:0030145	GO:0004715	GO:0005515	GO:0004672	GO:0004713	GO:0004713	NOT GO:0005102
GO:0004435	GO:0004435	GO:0004629	GO:0005515	GO:0004871
GO:0005088	contributes_to GO:0004912	contributes_to GO:0004914	GO:0005515	GO:0004713	GO:0004872
GO:0004900	GO:0042802	GO:0005515
GO:0008083	GO:0005169

GO:0005525	GO:0005525	GO:0005525

GO:0030552	GO:0004862	GO:0008603	GO:0008603	GO:0034236
GO:0031708	GO:0005179
GO:0005515	GO:0008601
GO:0005515	GO:0008601
GO:0042056	GO:0008083	GO:0005515	GO:0046982	NOT GO:0004252
GO:0046934	GO:0005515	GO:0005057
GO:0016493	GO:0038117	GO:0038121	GO:0004930	GO:0035757	GO:0035758
GO:0005125	GO:0008083	GO:0005179
GO:0004364	GO:0004364	GO:0004364	GO:0004364

GO:0005524	GO:0004704	GO:0031072	GO:0016301	GO:0005515	GO:0046982	GO:0042803	GO:0042803	GO:0004672	GO:0004672	GO:0004674	GO:0004674	GO:0004674
GO:0001540	GO:0001540	GO:0003682	GO:0042393	GO:0070064	GO:0005515	GO:0032403	GO:0048156	GO:0008134	GO:0008134
GO:0003723	GO:0000978	GO:0004883	GO:0038051	GO:0005515	GO:0032403	GO:0005496	GO:1990239	GO:0003700	GO:0001077	GO:0008270
GO:0003677	GO:0003779	GO:0005507	GO:0004519	GO:0008201	GO:0042277	GO:0005515	GO:0042803	GO:0019843	GO:0005102	GO:0004540
GO:0005524	GO:0031072	GO:0005515	GO:0031625	GO:0051082	GO:0005524	GO:0016887	GO:0042623	GO:0055131	GO:0001664	GO:0019899	GO:0031072	GO:0042826	GO:0005515	GO:0044183	GO:0005102	GO:0031625	GO:0051082	GO:0051082	GO:0001618	GO:0005524	GO:0016887	GO:0042623	GO:0055131	GO:0001664	GO:0098641	GO:0019899	GO:0031072	GO:0042826	GO:0005515	GO:0044183	GO:0005102	GO:0031625	GO:0051082	GO:0051082	GO:0001618
GO:0005125	contributes_to GO:0045519	GO:0005515

GO:0005515	GO:0031386
GO:0005524	GO:0004672	GO:0019901	GO:0005005
GO:0005088	GO:0005518	GO:0008083	GO:0046934	GO:0048407	GO:0005161	GO:0005161	GO:0005515	GO:0046982	GO:0042803
GO:0019901	GO:0004871
GO:0005524	GO:0004176	GO:0046872	GO:0004222	GO:0008237
GO:0005088	GO:0001618
GO:0005088	GO:0001618
GO:0070700	GO:0046332	GO:0039706	GO:0005125	GO:0008083	GO:0019211	GO:0005515	GO:0046982	GO:0005102	GO:0004745	GO:0005160	GO:0005160
GO:0070700	GO:0042056	GO:0039706	GO:0005125	GO:0008083	GO:0008201	GO:0005515	GO:0042803	GO:0005160
GO:0048248	GO:0008009	GO:0008201

GO:0004126	GO:0004126	GO:0001882	GO:0005515	GO:0042803	GO:0008270	GO:0008270
GO:0004957	GO:0005515
GO:0003684	GO:0019899	GO:0047485	GO:0005515	GO:0019903	GO:0003697	GO:0003697	GO:0003697	GO:0031625
GO:0017137	GO:0004663	GO:0008270
GO:0019899	GO:0043295	GO:0004364	GO:0004364	GO:0042802	GO:0042803	GO:0042803
GO:0019899	GO:0043295	GO:0004364	GO:0004364	GO:0042802	GO:0042803	GO:0042803
GO:0005179	GO:0005179	GO:0005179	GO:0005179
GO:0004930	GO:0019838	GO:0016520	GO:0017046	GO:0005515
GO:0003680	GO:0003682	GO:0001046	GO:0042800	GO:0042800	GO:0018024	GO:0042802	GO:0070577	GO:0005515	GO:0042803	GO:0003700	GO:0044212	GO:0045322	GO:0008270
GO:0005518	contributes_to GO:0004896	GO:0005540	GO:0005540	GO:0005515
GO:0005518	contributes_to GO:0004896	GO:0005540	GO:0005540	GO:0005515
GO:0005524	GO:0043027	GO:0016301	GO:0000287	GO:0005515	GO:0004674	GO:0004674	GO:0004712
GO:0019957	GO:0016493	GO:0071791	GO:0035717	GO:0004950	GO:0004435	GO:0005515
GO:0043565
GO:0005524	GO:0017025	GO:0004402	GO:0070577	GO:0002039	GO:0005515	GO:0004674	GO:0004674	GO:0043565	GO:0003713	GO:0008134	contributes_to GO:0044212
GO:0005524	GO:0004708	GO:0008022	GO:0047485	GO:0005515	GO:0004672	GO:0019901	GO:0043539	GO:0004674	GO:0004712	GO:0004713	GO:0004702	GO:0004728
GO:0005524	GO:0004708	GO:0030165	GO:0046872	GO:0005515	GO:0032947	GO:0043539	GO:0004674	GO:0004712	GO:0004713	GO:0004702	GO:0097110
GO:0003677	GO:0000977	GO:0005515	GO:0003708	GO:0046965	GO:0003707	GO:0003700	GO:0008270
GO:0043565
GO:0005524	GO:0005095	GO:0050699	GO:0005154	GO:0042802	GO:0046872	GO:0004715	GO:0005515	GO:0004674	GO:0004712	GO:0004713
GO:0005524	GO:0004703	GO:0047696	GO:0047696	GO:0005543	GO:0005515	GO:0005080	GO:0004674
GO:0005524	GO:0050145	GO:0004798	GO:0009041
GO:0005315	GO:0004872	GO:0015321	GO:0015319	GO:0005436	GO:0001618
GO:0005316	GO:0005315	GO:0004872	GO:0004871	GO:0015321	GO:0015319	GO:0005436
GO:0031752	GO:0031683	GO:0005525	GO:0003924	GO:0046872	GO:0005515	GO:0004871	GO:0031702
GO:0017124	GO:0034185	GO:0019899	GO:0071813	GO:0008017	GO:0005515	GO:0032403	GO:0019901	GO:0051721	GO:0005200
GO:0046872
GO:0042562	GO:0004977	GO:0005515

GO:0016303	GO:0005524	GO:0005088	GO:0017134	GO:0017134	GO:0005007	GO:0005007	GO:0005007	GO:0008201	GO:0046934	GO:0005515	GO:0042803	GO:0004713	GO:0004713
GO:0016303	GO:0005524	GO:0005088	GO:0017134	GO:0017134	GO:0005007	GO:0005007	GO:0005007	GO:0008201	GO:0046934	GO:0005515	GO:0042803	GO:0004713	GO:0004713
GO:0016303	GO:0005524	GO:0005088	GO:0017134	GO:0017134	GO:0005007	GO:0005007	GO:0005007	GO:0008201	GO:0046934	GO:0005515	GO:0042803	GO:0004713	GO:0004713
GO:0042289	GO:0042289	GO:0015026	GO:0019899	GO:0005201	GO:0001948	GO:0019865	GO:0005515	GO:0042803	GO:0019901	GO:1990782	GO:0004872	GO:0004888	GO:0001618	GO:0008270
GO:0004879	GO:0005515	GO:0043565	GO:0003707	GO:0003713	GO:0003700	GO:0008270
